application_id,student_id,org_id,applied_on,status,matching_score,student_projects,org_required_skills,org_required_domains
A00954,S0341,O022,2026-01-06,Shortlisted,33.3,Virtual lab for circuits;Image classifier for plant disease,Azure;R;Excel,Data Science;IoT;Machine Learning;Blockchain
A00955,S0476,O026,2025-12-24,Applied,16.7,Predictive maintenance for machines;Attendance app using face recognition,Flask;Linux;Figma;C++;Keras;Docker,Web Development;Mechanical Design;Civil Engineering;UI/UX
A00956,S0482,O003,2025-12-25,Applied,50.0,Inventory management tool;Sentiment analysis for reviews;Health monitoring wearable,Excel;Figma;Android;Tableau,Machine Learning;Civil Engineering
A00957,S0399,O009,2025-10-19,Applied,0.0,Recommendation system for courses;E-commerce website,SQL;Django;Node.js;Linux,Digital Marketing
A00958,S0177,O040,2026-02-19,Applied,14.3,Smart traffic signal system,Linux;SolidWorks;JavaScript;TensorFlow;AWS;Scikit-learn;Keras,Blockchain;Mechanical Design;IoT;Cybersecurity
A00959,S0245,O009,2025-12-09,Rejected,25.0,E-commerce website;Predictive maintenance for machines,SQL;Django;Node.js;Linux,Digital Marketing
A00960,S0394,O012,2025-11-06,Rejected,50.0,Energy optimization dashboard,TensorFlow;Pandas;PowerBI;SQL,Computer Vision;Web Development;Embedded Systems;UI/UX
A00961,S0093,O008,2026-02-22,Applied,25.0,Blockchain-based certificate verification,PowerBI;R;PyTorch;CSS,Mobile App;NLP
A00962,S0121,O014,2026-03-01,Shortlisted,20.0,Automated essay grader,C++;Docker;PowerBI;PyTorch;Django,Blockchain;Computer Vision
A00963,S0151,O029,2025-09-27,Applied,28.6,IoT-based smart irrigation;Chatbot for student queries;Predictive maintenance for machines,Azure;Kubernetes;AWS;Figma;Django;CSS;PowerBI,Machine Learning;NLP;IoT;Cloud Computing
A00964,S0158,O031,2025-12-28,Applied,0.0,Sentiment analysis for reviews,R;Azure;Linux;Keras,NLP;Blockchain;Biotech
A00965,S0148,O044,2025-12-12,Applied,25.0,Resume parser;Crop yield predictor,R;Scikit-learn;MongoDB;SQL,Mechanical Design;Computer Vision
A00966,S0115,O039,2026-01-09,Applied,0.0,IoT-based smart irrigation,React;R;Pandas;PyTorch,NLP;DevOps
A00967,S0050,O055,2025-11-18,Shortlisted,0.0,Blockchain-based certificate verification;IoT-based smart irrigation,Flask;Python;MATLAB;Keras,UI/UX;Blockchain;Mechanical Design;Web Development
A00968,S0161,O001,2026-01-23,Offered,20.0,Attendance app using face recognition;Recommendation system for courses,MATLAB;MongoDB;PyTorch;Java;Docker,Blockchain
A00969,S0497,O009,2025-12-02,Applied,25.0,Energy optimization dashboard,SQL;Django;Node.js;Linux,Digital Marketing
A00970,S0179,O014,2025-10-16,Applied,20.0,Resume parser;Recommendation system for courses,C++;Docker;PowerBI;PyTorch;Django,Blockchain;Computer Vision
A00971,S0425,O056,2026-02-19,Applied,33.3,Chatbot for student queries;Crop yield predictor,GCP;Docker;Django;iOS;Figma;TensorFlow,Blockchain
A00972,S0380,O016,2025-12-29,Applied,28.6,E-commerce website;Virtual lab for circuits,Linux;Node.js;Android;SQL;CSS;Azure;PyTorch,Finance;Biotech;Digital Marketing;DevOps
A00973,S0095,O006,2025-10-07,Rejected,20.0,Recommendation system for courses;Attendance app using face recognition,Scikit-learn;SQL;React;Azure;Android,Digital Marketing
A00974,S0399,O031,2025-11-19,Rejected,0.0,Recommendation system for courses;E-commerce website,R;Azure;Linux;Keras,NLP;Blockchain;Biotech
A00975,S0328,O010,2026-03-01,Rejected,28.6,Attendance app using face recognition,Tableau;Flutter;AWS;Django;NumPy;HTML;Docker,Finance
A00976,S0254,O011,2026-01-06,Interview,40.0,Chatbot for student queries;Crop yield predictor,Flask;GCP;Python;Pandas;Azure,Mechanical Design;Finance;Blockchain
A00977,S0275,O042,2026-02-06,Interview,0.0,Attendance app using face recognition;E-commerce website,Docker;Flutter;React,UI/UX;IoT
A00978,S0317,O023,2026-02-09,Applied,0.0,Health monitoring wearable;Expense tracker app;Virtual lab for circuits;Real-time object detection,TensorFlow;Python;AWS;Flask;Tableau;PowerBI;Pandas,Mobile App;Machine Learning
A00979,S0346,O021,2026-02-08,Applied,25.0,News summarizer;Expense tracker app;Recommendation system for courses,CSS;JavaScript;Tableau;Kubernetes,UI/UX;Embedded Systems;Data Science;NLP
A00980,S0093,O038,2026-03-10,Applied,25.0,Blockchain-based certificate verification,Docker;PyTorch;Django;Android,Mechanical Design;Data Science;Electrical Systems
A00981,S0349,O054,2025-12-17,Applied,0.0,Image classifier for plant disease;Predictive maintenance for machines,MATLAB;Node.js;C++;Android,Data Science;Business Analytics
A00982,S0440,O021,2025-10-15,Applied,0.0,Energy optimization dashboard,CSS;JavaScript;Tableau;Kubernetes,UI/UX;Embedded Systems;Data Science;NLP
A00983,S0258,O021,2026-01-23,Applied,50.0,Health monitoring wearable;Smart traffic signal system,CSS;JavaScript;Tableau;Kubernetes,UI/UX;Embedded Systems;Data Science;NLP
A00984,S0044,O029,2025-10-07,Applied,14.3,Real-time object detection;Health monitoring wearable;Resume parser,Azure;Kubernetes;AWS;Figma;Django;CSS;PowerBI,Machine Learning;NLP;IoT;Cloud Computing
A00985,S0470,O004,2026-02-02,Offered,14.3,Energy optimization dashboard,CSS;R;SQL;Azure;Keras;Android;C++,NLP;Computer Vision;Machine Learning;Finance
A00986,S0025,O024,2025-12-07,Shortlisted,40.0,Crop yield predictor;Automated essay grader,PowerBI;Java;Django;Docker;CSS,Data Science;Embedded Systems;Digital Marketing
A00987,S0133,O029,2026-01-14,Applied,14.3,Inventory management tool,Azure;Kubernetes;AWS;Figma;Django;CSS;PowerBI,Machine Learning;NLP;IoT;Cloud Computing
A00988,S0242,O015,2026-04-03,Applied,25.0,IoT-based smart irrigation;Resume parser,NumPy;Verilog;Flask;C++,UI/UX;Data Science
A00989,S0110,O023,2026-04-05,Applied,14.3,E-commerce website;Crop yield predictor;IoT-based smart irrigation;Blockchain-based certificate verification,TensorFlow;Python;AWS;Flask;Tableau;PowerBI;Pandas,Mobile App;Machine Learning
A00990,S0225,O056,2026-02-02,Interview,0.0,Blockchain-based certificate verification;Resume parser,GCP;Docker;Django;iOS;Figma;TensorFlow,Blockchain
A00991,S0437,O047,2025-12-04,Applied,0.0,Predictive maintenance for machines;Recommendation system for courses,Flask;Linux;GCP;MongoDB,Mobile App;Cybersecurity
A00992,S0405,O055,2026-01-16,Applied,25.0,Health monitoring wearable,Flask;Python;MATLAB;Keras,UI/UX;Blockchain;Mechanical Design;Web Development
A00993,S0298,O020,2026-03-18,Offered,0.0,IoT-based smart irrigation,PowerBI;Keras;React;Node.js;MATLAB;Django,Digital Marketing;Machine Learning;Data Science;Mobile App
A00994,S0293,O030,2025-11-10,Applied,14.3,Predictive maintenance for machines,Keras;Tableau;Java;Flutter;MATLAB;HTML;Python,Embedded Systems;Finance;Computer Vision;Electrical Systems
A00995,S0434,O058,2026-02-21,Applied,0.0,Smart traffic signal system,AWS;Django;SQL;Pandas;Scikit-learn;PowerBI,Finance;Civil Engineering;DevOps;Mobile App
A00996,S0171,O015,2026-01-23,Shortlisted,25.0,Predictive maintenance for machines;News summarizer;Smart traffic signal system,NumPy;Verilog;Flask;C++,UI/UX;Data Science
A00997,S0016,O015,2025-11-08,Applied,0.0,Predictive maintenance for machines;News summarizer;Crop yield predictor,NumPy;Verilog;Flask;C++,UI/UX;Data Science
A00998,S0112,O027,2025-10-11,Rejected,0.0,Predictive maintenance for machines;Virtual lab for circuits,Kubernetes;Django;HTML;Azure;Android;React;Verilog,Computer Vision
A00999,S0036,O045,2025-11-10,Applied,40.0,News summarizer,PyTorch;Scikit-learn;Excel;Azure;C++,Cybersecurity;NLP;Electrical Systems
A01000,S0330,O034,2026-02-20,Accepted,0.0,E-commerce website,Azure;iOS;Node.js;Flutter,Data Science;Machine Learning;NLP
A01001,S0219,O060,2025-09-29,Shortlisted,0.0,Sentiment analysis for reviews,Excel;PowerBI;Android,Embedded Systems;Mobile App;Machine Learning;Business Analytics
A01002,S0260,O035,2025-11-03,Offered,0.0,Virtual lab for circuits;E-commerce website,SQL;Django;Android;Node.js;Java,Finance
A01003,S0286,O005,2025-12-19,Interview,16.7,Health monitoring wearable,SolidWorks;JavaScript;PyTorch;MongoDB;Java;R,UI/UX;Civil Engineering
A01004,S0246,O035,2026-01-19,Applied,20.0,Sentiment analysis for reviews;Inventory management tool;News summarizer,SQL;Django;Android;Node.js;Java,Finance
A01005,S0147,O053,2026-02-09,Applied,50.0,Expense tracker app,CSS;Node.js;Tableau;TensorFlow;Pandas;HTML,Mobile App;Business Analytics
A01006,S0162,O044,2025-10-06,Applied,0.0,Smart traffic signal system;Attendance app using face recognition,R;Scikit-learn;MongoDB;SQL,Mechanical Design;Computer Vision
A01007,S0063,O029,2026-03-16,Applied,14.3,Image classifier for plant disease,Azure;Kubernetes;AWS;Figma;Django;CSS;PowerBI,Machine Learning;NLP;IoT;Cloud Computing
A01008,S0168,O054,2026-03-08,Applied,50.0,News summarizer;Blockchain-based certificate verification,MATLAB;Node.js;C++;Android,Data Science;Business Analytics
A01009,S0168,O047,2025-11-16,Applied,0.0,News summarizer;Blockchain-based certificate verification,Flask;Linux;GCP;MongoDB,Mobile App;Cybersecurity
A01010,S0413,O051,2026-01-29,Applied,0.0,Blockchain-based certificate verification;Real-time object detection,Docker;JavaScript;GCP,Business Analytics
A01011,S0263,O037,2025-10-17,Applied,0.0,Automated essay grader;Smart traffic signal system;Recommendation system for courses,Flask;Node.js;Docker;MATLAB;JavaScript,IoT;Electrical Systems;Embedded Systems
A01012,S0352,O031,2025-11-07,Applied,25.0,News summarizer;Automated essay grader,R;Azure;Linux;Keras,NLP;Blockchain;Biotech
A01013,S0446,O025,2026-01-25,Applied,25.0,Smart traffic signal system,HTML;R;GCP;TensorFlow,Biotech;Civil Engineering;IoT;Mobile App
A01014,S0246,O029,2026-03-29,Applied,0.0,Sentiment analysis for reviews;Inventory management tool;News summarizer,Azure;Kubernetes;AWS;Figma;Django;CSS;PowerBI,Machine Learning;NLP;IoT;Cloud Computing
A01015,S0084,O038,2025-12-30,Shortlisted,0.0,Virtual lab for circuits;News summarizer;Crop yield predictor,Docker;PyTorch;Django;Android,Mechanical Design;Data Science;Electrical Systems
A01016,S0034,O020,2025-11-16,Applied,16.7,Health monitoring wearable;Attendance app using face recognition,PowerBI;Keras;React;Node.js;MATLAB;Django,Digital Marketing;Machine Learning;Data Science;Mobile App
A01017,S0203,O009,2026-02-17,Shortlisted,50.0,Health monitoring wearable;Energy optimization dashboard,SQL;Django;Node.js;Linux,Digital Marketing
A01018,S0132,O057,2025-12-25,Shortlisted,25.0,Image classifier for plant disease;E-commerce website,React;Flutter;PyTorch;Java,Biotech;Web Development;Computer Vision
A01019,S0221,O017,2025-12-16,Applied,0.0,Chatbot for student queries,C++;GCP;JavaScript;Figma;React;Keras;Flutter,UI/UX;Digital Marketing
A01020,S0301,O037,2026-02-16,Interview,20.0,IoT-based smart irrigation,Flask;Node.js;Docker;MATLAB;JavaScript,IoT;Electrical Systems;Embedded Systems
A01021,S0354,O003,2025-10-18,Applied,0.0,Expense tracker app;Recommendation system for courses,Excel;Figma;Android;Tableau,Machine Learning;Civil Engineering
A01022,S0305,O036,2025-12-16,Applied,20.0,Health monitoring wearable,Docker;GCP;C++;Flutter;PowerBI,Digital Marketing;IoT;Embedded Systems
A01023,S0296,O002,2026-02-03,Rejected,0.0,Sentiment analysis for reviews;Virtual lab for circuits,Flutter;TensorFlow;Node.js,Web Development
A01024,S0427,O060,2026-03-14,Interview,0.0,Chatbot for student queries,Excel;PowerBI;Android,Embedded Systems;Mobile App;Machine Learning;Business Analytics
A01025,S0084,O007,2026-03-19,Applied,20.0,Virtual lab for circuits;News summarizer;Crop yield predictor,Android;Java;PyTorch;Azure;NumPy,DevOps;Digital Marketing;IoT;NLP
A01026,S0305,O027,2026-03-08,Shortlisted,28.6,Health monitoring wearable,Kubernetes;Django;HTML;Azure;Android;React;Verilog,Computer Vision
A01027,S0464,O019,2025-11-02,Interview,16.7,Chatbot for student queries;E-commerce website,Django;SQL;Keras;Flutter;Android;TensorFlow,Machine Learning;Cybersecurity;Web Development;Mechanical Design
A01028,S0200,O018,2026-03-27,Rejected,33.3,Blockchain-based certificate verification;Energy optimization dashboard,SolidWorks;GCP;Flask,DevOps
A01029,S0398,O034,2025-12-05,Shortlisted,25.0,Inventory management tool;Resume parser,Azure;iOS;Node.js;Flutter,Data Science;Machine Learning;NLP
A01030,S0481,O058,2026-03-10,Shortlisted,16.7,Inventory management tool;Blockchain-based certificate verification;E-commerce website;Energy optimization dashboard,AWS;Django;SQL;Pandas;Scikit-learn;PowerBI,Finance;Civil Engineering;DevOps;Mobile App
A01031,S0235,O038,2025-12-23,Applied,25.0,Automated essay grader;Energy optimization dashboard;Attendance app using face recognition,Docker;PyTorch;Django;Android,Mechanical Design;Data Science;Electrical Systems
A01032,S0288,O059,2025-12-23,Offered,20.0,Automated essay grader,TensorFlow;Docker;MongoDB;JavaScript;Pandas,Machine Learning
A01033,S0456,O032,2025-12-13,Shortlisted,14.3,E-commerce website;Real-time object detection,MATLAB;Figma;PyTorch;Excel;Keras;Node.js;Android,Machine Learning;Computer Vision;IoT
A01034,S0293,O023,2026-04-01,Shortlisted,0.0,Predictive maintenance for machines,TensorFlow;Python;AWS;Flask;Tableau;PowerBI;Pandas,Mobile App;Machine Learning
A01035,S0485,O034,2026-03-28,Applied,0.0,Predictive maintenance for machines;Blockchain-based certificate verification;Attendance app using face recognition,Azure;iOS;Node.js;Flutter,Data Science;Machine Learning;NLP
A01036,S0304,O004,2025-11-04,Applied,0.0,Virtual lab for circuits;Expense tracker app,CSS;R;SQL;Azure;Keras;Android;C++,NLP;Computer Vision;Machine Learning;Finance
A01037,S0226,O048,2026-02-16,Applied,0.0,Sentiment analysis for reviews;Inventory management tool,Android;Keras;Docker,Finance;Cybersecurity
A01038,S0276,O039,2026-03-08,Rejected,50.0,Real-time object detection;IoT-based smart irrigation;E-commerce website,React;R;Pandas;PyTorch,NLP;DevOps
A01039,S0434,O041,2025-10-08,Offered,16.7,Smart traffic signal system,AWS;Scikit-learn;Django;Azure;JavaScript;CSS,Electrical Systems
A01040,S0154,O034,2026-02-05,Applied,25.0,Real-time object detection;Blockchain-based certificate verification,Azure;iOS;Node.js;Flutter,Data Science;Machine Learning;NLP
A01041,S0312,O059,2026-01-13,Rejected,0.0,Attendance app using face recognition;Predictive maintenance for machines,TensorFlow;Docker;MongoDB;JavaScript;Pandas,Machine Learning
A01042,S0237,O001,2025-12-13,Interview,0.0,News summarizer,MATLAB;MongoDB;PyTorch;Java;Docker,Blockchain
A01043,S0271,O020,2025-11-26,Rejected,33.3,Crop yield predictor;E-commerce website;Real-time object detection,PowerBI;Keras;React;Node.js;MATLAB;Django,Digital Marketing;Machine Learning;Data Science;Mobile App
A01044,S0416,O007,2025-11-27,Interview,0.0,Expense tracker app;Smart traffic signal system;Virtual lab for circuits,Android;Java;PyTorch;Azure;NumPy,DevOps;Digital Marketing;IoT;NLP
A01045,S0106,O028,2026-01-25,Interview,0.0,Chatbot for student queries;News summarizer;Inventory management tool,Java;MATLAB;NumPy;Excel,Civil Engineering;Web Development;IoT
A01046,S0082,O034,2025-12-29,Accepted,0.0,Health monitoring wearable,Azure;iOS;Node.js;Flutter,Data Science;Machine Learning;NLP
A01047,S0054,O006,2025-11-05,Interview,0.0,Crop yield predictor,Scikit-learn;SQL;React;Azure;Android,Digital Marketing
A01048,S0327,O002,2025-11-12,Shortlisted,33.3,Predictive maintenance for machines,Flutter;TensorFlow;Node.js,Web Development
A01049,S0175,O049,2026-01-09,Offered,0.0,Attendance app using face recognition,Flutter;MongoDB;SQL;Android;Keras;React;Python,Computer Vision;Web Development
A01050,S0059,O050,2025-10-10,Shortlisted,0.0,News summarizer;Chatbot for student queries,SolidWorks;Flutter;Verilog;AWS;SQL;Tableau,Mobile App;Embedded Systems;Blockchain;Cybersecurity
A01051,S0313,O032,2026-02-04,Applied,28.6,Predictive maintenance for machines;Blockchain-based certificate verification,MATLAB;Figma;PyTorch;Excel;Keras;Node.js;Android,Machine Learning;Computer Vision;IoT
A01052,S0484,O059,2025-12-15,Shortlisted,0.0,Health monitoring wearable,TensorFlow;Docker;MongoDB;JavaScript;Pandas,Machine Learning
A01053,S0455,O053,2025-09-25,Interview,0.0,Automated essay grader;Sentiment analysis for reviews;Health monitoring wearable,CSS;Node.js;Tableau;TensorFlow;Pandas;HTML,Mobile App;Business Analytics
A01054,S0317,O043,2026-03-23,Shortlisted,0.0,Health monitoring wearable;Expense tracker app;Virtual lab for circuits;Real-time object detection,JavaScript;MATLAB;HTML;Tableau,Cloud Computing;IoT;Digital Marketing;DevOps
A01055,S0434,O011,2025-10-16,Applied,0.0,Smart traffic signal system,Flask;GCP;Python;Pandas;Azure,Mechanical Design;Finance;Blockchain
A01056,S0296,O004,2025-12-23,Applied,14.3,Sentiment analysis for reviews;Virtual lab for circuits,CSS;R;SQL;Azure;Keras;Android;C++,NLP;Computer Vision;Machine Learning;Finance
A01057,S0287,O056,2026-01-06,Rejected,16.7,Virtual lab for circuits;Predictive maintenance for machines;Attendance app using face recognition,GCP;Docker;Django;iOS;Figma;TensorFlow,Blockchain
A01058,S0300,O014,2025-11-15,Offered,0.0,Real-time object detection,C++;Docker;PowerBI;PyTorch;Django,Blockchain;Computer Vision
A01059,S0192,O006,2026-02-27,Offered,20.0,Smart traffic signal system;Health monitoring wearable;E-commerce website,Scikit-learn;SQL;React;Azure;Android,Digital Marketing
A01060,S0161,O048,2026-01-27,Shortlisted,0.0,Attendance app using face recognition;Recommendation system for courses,Android;Keras;Docker,Finance;Cybersecurity
A01061,S0011,O049,2026-03-23,Applied,14.3,E-commerce website;Attendance app using face recognition,Flutter;MongoDB;SQL;Android;Keras;React;Python,Computer Vision;Web Development
A01062,S0384,O001,2026-04-04,Offered,20.0,Blockchain-based certificate verification;Smart traffic signal system,MATLAB;MongoDB;PyTorch;Java;Docker,Blockchain
A01063,S0164,O013,2025-10-22,Interview,16.7,News summarizer,Docker;Java;Django;Flask;Verilog;React,Mechanical Design;Digital Marketing
A01064,S0011,O048,2026-03-29,Applied,0.0,E-commerce website;Attendance app using face recognition,Android;Keras;Docker,Finance;Cybersecurity
A01065,S0295,O016,2026-02-16,Applied,0.0,Attendance app using face recognition,Linux;Node.js;Android;SQL;CSS;Azure;PyTorch,Finance;Biotech;Digital Marketing;DevOps
